stock_id,industry,is_listed,is_otc,train_trading_days,test_trading_days,included,industry_snapshot_date,industry_reference_date,stock_name
6415,半導體業,1,0,1243,1696,1,2026-03-05,2026-03-05,矽力*-KY
6416,通信網路業,1,0,1345,1701,1,2026-03-05,2026-03-05,瑞祺電通
6417,通信網路業,0,1,1322,1631,1,2026-03-05,2026-03-05,韋僑
6418,電子零組件業,0,1,552,1692,1,2026-03-05,2026-03-05,詠昇
6419,光電業,0,1,1371,1668,1,2026-03-05,2026-03-05,京晨科
6422,電子工業,1,0,1006,0,0,2026-02-15,2026-03-05,君耀-KY
6423,半導體業,0,1,1006,1700,1,2026-03-05,2026-03-05,億而得
6425,電機機械,0,1,1221,1692,1,2026-03-05,2026-03-05,易發
6426,通信網路業,1,0,1260,1701,1,2026-03-05,2026-03-05,統新
6431,化學生技醫療,1,0,999,1690,1,2026-03-05,2026-03-05,光麗-KY
6432,電子零組件業,0,1,1042,1700,1,2026-03-05,2026-03-05,今展科
6435,半導體業,0,1,1227,1701,1,2026-03-05,2026-03-05,大中
6438,其他電子業,1,0,1251,1700,1,2026-03-05,2026-03-05,迅得
6441,電腦及週邊設備業,0,1,1050,1691,1,2026-03-05,2026-03-05,廣錠
6442,通信網路業,1,0,1167,1681,1,2026-03-05,2026-03-05,光聖
6443,光電業,1,0,971,1695,1,2026-03-05,2026-03-05,元晶
6446,化學生技醫療,1,0,1184,1701,1,2026-03-05,2026-03-05,藥華藥
6449,電子零組件業,1,0,1195,1701,1,2026-03-05,2026-03-05,鈺邦
6451,半導體業,1,0,966,1701,1,2026-03-05,2026-03-05,訊芯-KY
6452,化學生技醫療,1,0,931,392,1,2026-03-02,2026-03-05,康友-KY
6456,光電業,1,0,877,1701,1,2026-03-05,2026-03-05,GIS-KY
6457,半導體業,0,1,1115,1453,1,2024-12-28,2026-03-05,紘康
6461,生技醫療業,0,1,1080,1701,1,2026-03-05,2026-03-05,益得
6462,半導體業,0,1,1113,1700,1,2026-03-05,2026-03-05,神盾
6464,其他,1,0,995,1657,1,2026-03-05,2026-03-05,台數科
6465,通信網路業,0,1,1080,1666,1,2026-03-05,2026-03-05,威潤
6469,生技醫療業,0,1,952,1701,1,2026-03-05,2026-03-05,大樹
6470,通信網路業,0,1,1051,1701,1,2026-03-05,2026-03-05,宇智
6472,化學生技醫療,1,0,856,1699,1,2026-03-05,2026-03-05,保瑞
6474,電子通路業,0,1,154,1530,0,2026-03-05,2026-03-05,華豫寧
6477,光電業,1,0,979,1701,1,2026-03-05,2026-03-05,安集
6482,文化創意業,0,1,717,1534,1,2026-03-05,2026-03-05,弘煜科
6485,半導體業,0,1,1035,1701,1,2026-03-05,2026-03-05,點序
6486,通信網路業,0,1,956,1701,1,2026-03-05,2026-03-05,互動
6488,半導體業,0,1,1026,1701,1,2026-03-05,2026-03-05,環球晶
6491,化學生技醫療,1,0,925,1701,1,2026-03-05,2026-03-05,晶碩
6492,生技醫療業,0,1,975,1700,1,2026-03-05,2026-03-05,生華科
6494,半導體業,0,1,924,1701,1,2026-03-05,2026-03-05,九齊
6496,生技醫療業,0,1,933,1676,1,2026-03-05,2026-03-05,科懋
6497,生技醫療業,0,1,398,396,0,2020-08-27,2026-03-05,亞獅康-KY
6498,光電業,0,1,843,1672,1,2026-03-05,2026-03-05,久禾光
6499,生技醫療業,0,1,994,1700,1,2026-03-05,2026-03-05,益安
6504,其他,1,0,1691,1701,1,2026-03-05,2026-03-05,南六
6505,油電燃氣業,1,0,2223,1701,1,2026-03-05,2026-03-05,台塑化
6506,紡織纖維,0,1,2135,1697,1,2026-03-05,2026-03-05,雙邦
6508,農業科技業,0,1,2223,1701,1,2026-03-05,2026-03-05,惠光
6509,化學工業,0,1,2223,1701,1,2026-03-05,2026-03-05,聚和
6510,半導體業,0,1,969,1701,1,2026-03-05,2026-03-05,精測
6512,其他電子類,0,1,861,1647,1,2026-03-05,2026-03-05,啟發電
6514,通信網路業,0,1,745,1399,1,2024-10-11,2026-03-05,芮特-KY
6515,半導體業,1,0,0,1490,0,2026-03-05,2026-03-05,穎崴
6516,資訊服務業,0,1,913,1701,1,2026-03-05,2026-03-05,勤崴國際
6517,光電業,0,1,384,1005,0,2026-03-05,2026-03-05,保勝光學
6523,生技醫療業,0,1,876,1700,1,2026-03-05,2026-03-05,達爾膚
6525,半導體業,1,0,675,1701,1,2026-03-05,2026-03-05,捷敏-KY
6526,半導體業,1,0,434,860,0,2026-03-05,2026-03-05,達發
6527,生技醫療業,0,1,763,1693,1,2026-03-05,2026-03-05,明達醫
6530,通信網路業,0,1,665,1696,1,2026-03-05,2026-03-05,創威
6531,半導體業,1,0,874,1694,1,2026-03-05,2026-03-05,愛普*
6532,半導體業,0,1,882,1701,1,2026-03-05,2026-03-05,瑞耘
6533,半導體業,1,0,836,1701,1,2026-03-05,2026-03-05,晶心科
6534,化學生技醫療,1,0,829,1695,1,2026-03-05,2026-03-05,正瀚-創
6535,生技醫療業,0,1,851,1700,1,2026-03-05,2026-03-05,順藥
6538,電子零組件業,0,1,706,1701,1,2026-03-05,2026-03-05,倉和
6541,化學生技醫療,1,0,829,1693,1,2026-03-05,2026-03-05,泰福-KY
6542,文化創意業,0,1,777,1533,1,2026-03-05,2026-03-05,隆中
6546,通信網路業,0,1,645,1253,1,2026-03-05,2026-03-05,正基
6547,生技醫療業,0,1,833,1700,1,2026-03-05,2026-03-05,高端疫苗
6548,半導體業,0,1,812,1687,1,2026-03-05,2026-03-05,長科*
6550,化學生技醫療,1,0,707,1700,1,2026-03-05,2026-03-05,北極星藥業-KY
6552,半導體業,1,0,810,1695,1,2026-03-05,2026-03-05,易華電
6556,光電業,0,1,680,1679,1,2026-03-05,2026-03-05,勝品
6558,其他電子業,1,0,759,1701,1,2026-03-05,2026-03-05,興能高
6560,光電業,0,1,678,1699,1,2026-03-05,2026-03-05,欣普羅
6561,通信網路業,0,1,376,1700,0,2026-03-05,2026-03-05,是方
6568,半導體業,0,1,718,1701,1,2026-03-05,2026-03-05,宏觀
6569,生技醫療業,0,1,722,1689,1,2026-03-05,2026-03-05,醫揚
6570,電腦及週邊設備業,0,1,575,1697,1,2026-03-05,2026-03-05,維田
6573,半導體業,1,0,314,1700,0,2026-03-05,2026-03-05,虹揚-KY
6574,生技醫療業,0,1,547,1277,1,2026-03-05,2026-03-05,霈方
6576,生技醫療業,0,1,633,1701,1,2026-03-05,2026-03-05,逸達
6577,電腦及週邊設備業,0,1,614,1686,1,2026-03-05,2026-03-05,勁豐
6578,農業科技業,0,1,591,1701,1,2026-03-05,2026-03-05,達邦蛋白
6579,電腦及週邊設備業,1,0,617,1699,1,2026-03-05,2026-03-05,研揚
6581,綠能環保,1,0,547,1692,1,2026-03-05,2026-03-05,鋼聯
6582,橡膠工業,1,0,569,1697,1,2026-03-05,2026-03-05,申豐
6584,電子零組件業,0,1,360,1431,0,2026-03-05,2026-03-05,南俊國際
6585,其他,1,0,287,1296,0,2026-03-05,2026-03-05,鼎基
6588,通信網路業,0,1,573,1692,1,2026-03-05,2026-03-05,東典光電
6589,化學生技醫療,1,0,517,1700,1,2026-03-05,2026-03-05,台康生技
6590,資訊服務業,0,1,313,1661,0,2026-03-05,2026-03-05,普鴻
6591,電腦及週邊設備業,1,0,508,1701,1,2026-03-05,2026-03-05,動力-KY
6592,其他,1,0,56,1701,0,2026-03-05,2026-03-05,和潤企業
6593,資訊服務業,0,1,478,1610,0,2026-03-05,2026-03-05,台灣銘板
6594,半導體業,0,1,418,1019,0,2023-03-25,2026-03-05,展匯科
6596,文化創意業,0,1,470,1697,0,2026-03-05,2026-03-05,寬宏藝術
6597,電子零組件業,0,1,148,1118,0,2026-03-05,2026-03-05,立誠
6598,化學生技醫療,1,0,421,1670,0,2026-03-05,2026-03-05,ABC-KY
6603,電機機械,0,1,2223,1701,1,2026-03-05,2026-03-05,富強鑫
6605,汽車工業,1,0,2223,1701,1,2026-03-05,2026-03-05,帝寶
6606,電機機械,1,0,0,1432,0,2026-03-05,2026-03-05,建德工業
6609,電機機械,0,1,2223,1701,1,2026-03-05,2026-03-05,瀧澤科
6612,生技醫療業,0,1,374,1700,0,2026-03-05,2026-03-05,奈米醫材
6613,其他電子類,0,1,497,1694,0,2026-03-05,2026-03-05,朋億*
6614,數位雲端,1,0,0,324,0,2026-03-05,2026-03-05,資拓宏宇
6615,生技醫療業,0,1,487,1655,0,2026-03-05,2026-03-05,慧智
6616,居家生活類,0,1,230,1676,0,2026-03-05,2026-03-05,特昇-KY
6617,生技醫療業,0,1,469,1701,0,2026-03-05,2026-03-05,共信-KY
6620,生技醫療業,0,1,469,1636,0,2026-03-05,2026-03-05,漢達
6624,綠能環保類,0,1,375,1597,0,2026-03-05,2026-03-05,萬年清
6625,其他,1,0,433,1686,0,2026-03-05,2026-03-05,必應
6629,居家生活類,0,1,0,1448,0,2026-03-05,2026-03-05,泰金-KY
6637,生技醫療業,0,1,265,1407,0,2026-03-05,2026-03-05,醫影
6640,半導體業,0,1,310,1667,0,2026-03-05,2026-03-05,均華
6641,綠能環保,1,0,70,1685,0,2026-03-05,2026-03-05,基士德-KY
6642,電子零組件業,0,1,253,1672,0,2026-03-05,2026-03-05,富致
6643,半導體業,0,1,315,1701,0,2026-03-05,2026-03-05,M31
6645,化學生技醫療,1,0,298,1648,0,2026-03-05,2026-03-05,金萬林-創
6649,生技醫療業,0,1,240,1678,0,2026-03-05,2026-03-05,台生材
6651,半導體業,0,1,308,1699,0,2026-03-05,2026-03-05,全宇昕
6654,其他電子類,0,1,280,1653,0,2026-03-05,2026-03-05,天正國際
6655,其他,1,0,264,1633,0,2026-03-05,2026-03-05,科定
6657,化學生技醫療,1,0,102,1701,0,2026-03-05,2026-03-05,華安
6658,其他電子業,1,0,0,987,0,2026-03-05,2026-03-05,聯策
6661,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,威健生技
6662,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,樂斯科
6664,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,群翊
6666,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,羅麗芬-KY
6667,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,信紘科
6668,光電業,1,0,0,0,0,2026-03-05,2026-03-05,中揚光
6669,電腦及週邊設備業,1,0,0,0,0,2026-03-05,2026-03-05,緯穎
6670,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,復盛應用
6671,居家生活,1,0,0,0,0,2026-03-05,2026-03-05,三能-KY
6672,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,騰輝電子-KY
6674,通信網路業,1,0,0,0,0,2026-03-05,2026-03-05,鋐寶科技
6679,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,鈺太
6680,電腦及週邊設備業,0,1,0,0,0,2026-03-05,2026-03-05,鑫創電子
6683,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,雍智科技
6684,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,安格
6689,數位雲端,1,0,0,0,0,2026-03-05,2026-03-05,伊雲谷
6690,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,安碁資訊
6691,其他電子業,1,0,0,0,0,2026-03-05,2026-03-05,洋基工程
6692,綠能環保類,0,1,0,0,0,2026-03-05,2026-03-05,進能服
6693,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,廣閎科
6695,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,芯鼎
6697,資訊服務業,0,1,0,0,0,2026-03-05,2026-03-05,東捷資訊
6698,其他電子業,1,0,0,0,0,2026-03-05,2026-03-05,旭暉應材
6702,航運業,1,0,0,0,0,2024-12-04,2026-03-05,興航
6703,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,軒郁
6706,光電業,1,0,0,0,0,2026-03-05,2026-03-05,惠特
6708,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,天擎
6712,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,長聖
6715,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,嘉基
6716,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,應廣
6719,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,力智
6720,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,久昌
6721,其他,0,1,0,0,0,2026-03-05,2026-03-05,信實
6722,其他電子業,1,0,0,0,0,2026-03-05,2026-03-05,輝創
6725,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,矽科宏晟
6727,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,亞泰金屬
6728,居家生活類,0,1,0,0,0,2026-03-05,2026-03-05,上洋
6730,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,常廣
6732,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,昇佳電子
6733,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,博晟生醫
6735,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,美達科技
6739,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,竹陞科技
6741,數位雲端類,0,1,0,1123,0,2026-03-05,2026-03-05,91APP*-KY
6742,光電業,1,0,0,1009,0,2026-03-05,2026-03-05,澤米
6743,其他電子業,1,0,0,1478,0,2026-03-05,2026-03-05,安普新
6747,生技醫療業,0,1,0,1431,0,2025-11-29,2026-03-05,亨泰光
6751,資訊服務業,0,1,0,1439,0,2026-03-05,2026-03-05,智聯服務
6752,資訊服務業,0,1,0,1377,0,2026-03-05,2026-03-05,叡揚
6753,航運業,1,0,0,1208,0,2026-03-05,2026-03-05,龍德造船
6754,居家生活,1,0,0,1509,0,2026-03-05,2026-03-05,匯僑設計
6756,半導體業,1,0,0,1467,0,2026-03-05,2026-03-05,威鋒電子
6757,航運業,1,0,0,1471,0,2026-03-05,2026-03-05,台灣虎航
6761,電子零組件業,0,1,0,1444,0,2026-03-05,2026-03-05,穩得
6762,生技醫療業,0,1,0,1295,0,2026-03-05,2026-03-05,達亞
6763,數位雲端類,0,1,0,1391,0,2026-03-05,2026-03-05,綠界科技*
6767,生技醫療業,0,1,0,1464,0,2026-03-05,2026-03-05,台微醫
6768,運動休閒,1,0,0,1146,0,2026-03-05,2026-03-05,志強-KY
6770,半導體業,1,0,0,1231,0,2026-03-05,2026-03-05,力積電
6771,綠能環保,1,0,0,1431,0,2026-03-05,2026-03-05,平和環保-創
6776,電子通路業,1,0,0,1408,0,2026-03-05,2026-03-05,展碁國際
6781,電子零組件業,1,0,0,1167,0,2026-03-05,2026-03-05,AES-KY
6782,化學生技醫療,1,0,0,1310,0,2026-03-05,2026-03-05,視陽
6785,生技醫療業,0,1,0,1220,0,2026-03-05,2026-03-05,昱展新藥
6788,半導體業,0,1,0,1270,0,2026-03-05,2026-03-05,華景電
6789,半導體業,1,0,0,1158,0,2026-03-05,2026-03-05,采鈺
6790,造紙工業,1,0,0,1262,0,2026-03-05,2026-03-05,永豐實
6791,資訊服務業,0,1,0,1001,0,2026-03-05,2026-03-05,虎門科技
6792,通信網路業,1,0,0,1245,0,2026-03-05,2026-03-05,詠業
6794,化學生技醫療,1,0,0,1206,0,2026-03-05,2026-03-05,向榮生技
6796,化學生技醫療,1,0,0,1148,0,2026-03-05,2026-03-05,晉弘
6799,半導體業,1,0,0,1239,0,2026-03-05,2026-03-05,來頡
6803,綠能環保類,0,1,2218,1698,1,2026-03-05,2026-03-05,崑鼎
6804,運動休閒類,0,1,0,1147,0,2026-03-05,2026-03-05,明係
6805,電子零組件業,1,0,0,1244,0,2026-03-05,2026-03-05,富世達
6806,綠能環保,1,0,0,1231,0,2026-03-05,2026-03-05,森崴能源
6807,居家生活,1,0,0,888,0,2026-03-05,2026-03-05,峰源-KY
6811,數位雲端類,0,1,0,1172,0,2026-03-05,2026-03-05,宏碁資訊
6821,電子零組件業,0,1,0,1146,0,2026-03-05,2026-03-05,聯寶
6823,半導體業,0,1,0,1082,0,2026-03-05,2026-03-05,濾能
6829,半導體業,0,1,0,1036,0,2026-03-05,2026-03-05,千附精密
6830,其他電子業,1,0,0,1081,0,2026-03-05,2026-03-05,汎銓
6831,電腦及週邊設備業,1,0,0,1065,0,2026-03-05,2026-03-05,邁科
6834,電子零組件業,1,0,0,1059,0,2026-03-05,2026-03-05,天二科技
6835,電子零組件業,1,0,0,1055,0,2026-03-05,2026-03-05,圓裕
6838,化學生技醫療,1,0,0,1028,0,2026-03-05,2026-03-05,台新藥
6840,其他電子類,0,1,0,888,0,2026-03-05,2026-03-05,東研信超
6841,生技醫療業,0,1,0,1045,0,2026-03-05,2026-03-05,長佳智能
6843,電機機械,0,1,0,857,0,2026-03-05,2026-03-05,進典
6844,生技醫療業,0,1,0,995,0,2026-03-05,2026-03-05,諾貝兒
6846,食品工業,0,1,0,883,0,2026-03-05,2026-03-05,綠茵
6854,半導體業,1,0,0,816,0,2026-03-05,2026-03-05,錼創科技-KY創
6855,其他電子類,0,1,0,884,0,2026-03-05,2026-03-05,數泓科
6856,文化創意業,0,1,0,803,0,2026-03-05,2026-03-05,鑫傳
6859,光電業,0,1,0,980,0,2026-03-05,2026-03-05,伯特光
6861,化學生技醫療,1,0,0,993,0,2026-03-05,2026-03-05,睿生光電
6862,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,三集瑞-KY
6863,通信網路業,1,0,0,0,0,2026-03-05,2026-03-05,永道-KY
6865,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,偉康科技
6869,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,雲豹能源
6870,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,騰雲
6872,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,浩宇生醫
6873,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,泓德能源
6874,資訊服務業,0,1,0,0,0,2026-03-05,2026-03-05,倍力
6875,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,國邑*
6877,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,鏵友益
6881,其他,0,1,0,0,0,2026-03-05,2026-03-05,潤德
6884,資訊服務業,0,1,0,0,0,2026-03-05,2026-03-05,海柏特
6885,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,全福生技
6887,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,寶綠特-KY
6890,運動休閒,1,0,0,0,0,2026-03-05,2026-03-05,來億-KY
6894,綠能環保類,0,1,0,0,0,2026-03-05,2026-03-05,衛司特
6895,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,宏碩系統
6899,光電業,0,1,0,0,0,2026-03-05,2026-03-05,創為精密
6901,其他,1,0,0,0,0,2026-03-05,2026-03-05,鑽石投資
6902,數位雲端,1,0,0,0,0,2026-03-05,2026-03-05,GOGOLOOK
6903,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,巨漢
6904,其他,0,1,0,0,0,2026-03-05,2026-03-05,伯鑫
6906,數位雲端,1,0,0,0,0,2026-03-05,2026-03-05,現觀科
6907,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,雅特力-KY
6909,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,創控
6910,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,德鴻
6913,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,鴻呈
6914,其他,1,0,0,0,0,2026-03-05,2026-03-05,阜爾運通
6916,光電業,1,0,0,0,0,2026-03-05,2026-03-05,華凌
6918,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,愛派司
6919,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,康霈*
6921,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,嘉雨思-創
6922,電腦及週邊設備業,0,1,0,0,0,2026-03-05,2026-03-05,宸曜
6923,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,中台
6924,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,榮惠-KY創
6925,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,意藍
6928,電腦及週邊設備業,1,0,0,0,0,2026-03-05,2026-03-05,攸泰科技
6929,生技醫療業,0,1,0,0,0,2026-03-05,2026-03-05,佑全
6931,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,青松健康
6933,電腦及週邊設備業,1,0,0,0,0,2026-03-05,2026-03-05,AMAX-KY
6934,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,心誠鎂
6936,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,永鴻生技
6937,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,天虹
6944,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,兆聯實業
6949,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,沛爾生醫-創
6951,綠能環保,1,0,0,637,0,2026-03-05,2026-03-05,青新-創
6952,其他,1,0,0,610,0,2026-03-05,2026-03-05,大武山
6953,半導體業,0,1,0,612,0,2026-03-05,2026-03-05,家碩
6955,化學生技醫療,1,0,0,540,0,2026-03-05,2026-03-05,邦睿生技-創
6957,其他,1,0,0,372,0,2026-03-05,2026-03-05,裕慶-KY
6958,其他,1,0,0,613,0,2026-03-05,2026-03-05,日盛台駿
6961,觀光餐旅,0,1,0,591,0,2026-03-05,2026-03-05,旅天下
6962,半導體業,1,0,0,269,0,2026-03-05,2026-03-05,奕力-KY
6965,運動休閒,1,0,0,205,0,2026-03-05,2026-03-05,中傑-KY
6967,電子零組件業,0,1,0,545,0,2026-03-05,2026-03-05,汎瑋材料
6968,居家生活類,0,1,0,568,0,2026-03-05,2026-03-05,萬達寵物
6969,綠能環保,1,0,0,319,0,2026-03-05,2026-03-05,成信實業*-創
6971,綠能環保類,0,1,0,472,0,2026-03-05,2026-03-05,惠民實業
6982,電機機械,0,1,0,549,0,2026-03-05,2026-03-05,大井泵浦
6988,汽車工業,1,0,0,279,0,2026-03-05,2026-03-05,威力暘-創
6994,綠能環保,1,0,0,491,0,2026-03-05,2026-03-05,富威電力
6996,半導體業,0,1,0,493,0,2026-03-05,2026-03-05,力領科技
6997,數位雲端類,0,1,0,456,0,2026-03-05,2026-03-05,博弘
7402,光電業,0,1,876,1640,1,2026-03-05,2026-03-05,邑錡
7547,數位雲端類,0,1,0,932,0,2026-03-05,2026-03-05,碩網
7556,半導體業,0,1,0,1424,0,2026-03-05,2026-03-05,意德士
7584,文化創意業,0,1,0,1090,0,2026-03-05,2026-03-05,樂意
7610,綠能環保,1,0,0,678,0,2026-03-05,2026-03-05,聯友金屬-創
7631,其他電子業,1,0,0,463,0,2026-03-05,2026-03-05,聚賢研發-創
7642,電機機械,0,1,0,487,0,2026-03-05,2026-03-05,昶瑞機電
7703,其他電子類,0,1,0,492,0,2026-03-05,2026-03-05,銳澤
7704,半導體業,0,1,0,504,0,2026-03-05,2026-03-05,明遠精密
7705,觀光餐旅,1,0,0,491,0,2026-03-05,2026-03-05,三商餐飲
7708,觀光餐旅,0,1,0,483,0,2026-03-05,2026-03-05,全家餐飲
7709,電機機械,0,1,0,448,0,2026-03-05,2026-03-05,榮田
7711,電腦及週邊設備業,1,0,0,265,0,2026-03-05,2026-03-05,永擎
7712,半導體業,0,1,0,484,0,2026-03-05,2026-03-05,博盛半導體
7713,生技醫療業,0,1,0,421,0,2026-03-05,2026-03-05,威力德生醫
7714,數位雲端類,0,1,0,474,0,2026-03-05,2026-03-05,創泓科技
7715,綠能環保類,0,1,0,477,0,2026-03-05,2026-03-05,裕山
7716,航運業,0,1,0,408,0,2026-03-05,2026-03-05,昱臺國際
7717,通信網路業,0,1,0,32,0,2026-03-05,2026-03-05,萊德光電-KY
7718,鋼鐵工業,0,1,0,454,0,2026-03-05,2026-03-05,友鋮
7721,數位雲端,1,0,0,485,0,2026-03-05,2026-03-05,微程式
7722,數位雲端,1,0,0,467,0,2026-03-05,2026-03-05,LINEPAY
7723,觀光餐旅,0,1,0,485,0,2026-03-05,2026-03-05,築間
7728,其他電子類,0,1,0,439,0,2026-03-05,2026-03-05,光焱科技
7730,半導體業,1,0,0,435,0,2026-03-05,2026-03-05,暉盛-創
7732,汽車工業,1,0,0,430,0,2026-03-05,2026-03-05,金興精密
7734,半導體業,0,1,0,441,0,2026-03-05,2026-03-05,印能科技
7736,汽車工業,1,0,0,432,0,2026-03-05,2026-03-05,虎山
7738,數位雲端類,0,1,0,380,0,2026-03-05,2026-03-05,東聯互動
7740,綠能環保,1,0,0,296,0,2026-03-05,2026-03-05,熙特爾-創
7743,食品工業,0,1,0,377,0,2026-03-05,2026-03-05,金利食安
7744,電子零組件業,0,1,0,306,0,2026-03-05,2026-03-05,崴寶
7747,數位雲端類,0,1,0,392,0,2026-03-05,2026-03-05,昕奇雲端
7749,半導體業,1,0,0,139,0,2026-03-05,2026-03-05,意騰-KY
7750,電機機械,1,0,0,377,0,2026-03-05,2026-03-05,新代
7751,半導體業,0,1,0,380,0,2026-03-05,2026-03-05,竑騰
7753,光電業,0,1,0,327,0,2026-03-05,2026-03-05,星亞
7757,觀光餐旅,0,1,0,371,0,2026-03-05,2026-03-05,金色三麥
7765,數位雲端,1,0,0,334,0,2026-03-05,2026-03-05,中華資安
7767,資訊服務業,0,1,0,285,0,2026-03-05,2026-03-05,仁大資訊
7769,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,鴻勁
7770,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,君曜
7777,其他,0,1,0,0,0,2026-03-05,2026-03-05,能率亞洲
7780,食品工業,1,0,0,0,0,2026-03-05,2026-03-05,大研生醫*
7782,居家生活類,0,1,0,0,0,2026-03-05,2026-03-05,光速火箭
7786,綠能環保,1,0,0,0,0,2026-03-05,2026-03-05,東方風能
7788,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,松川精密
7791,食品工業,1,0,0,0,0,2026-03-05,2026-03-05,皇家可口
7792,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,安葆
7795,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,長廣
7799,化學生技醫療,1,0,0,0,0,2026-03-05,2026-03-05,禾榮科
7805,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,威聯通
7810,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,捷創科技
7823,數位雲端,1,0,0,0,0,2026-03-05,2026-03-05,奧義賽博-KY創
8008,電腦及週邊設備業,1,0,0,0,0,2024-12-04,2026-03-05,建興電
8011,通信網路業,1,0,0,0,0,2026-03-05,2026-03-05,台通
8016,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,矽創
8021,其他電子業,1,0,0,0,0,2026-03-05,2026-03-05,尖點
8024,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,佑華
8027,電機機械,0,1,0,0,0,2026-03-05,2026-03-05,鈦昇
8028,半導體業,1,0,0,0,0,2026-03-05,2026-03-05,昇陽半導體
8032,電子通路業,0,1,0,0,0,2026-03-05,2026-03-05,光菱
8033,其他,1,0,0,0,0,2026-03-05,2026-03-05,雷虎
8034,通信網路業,0,1,0,0,0,2026-03-05,2026-03-05,榮群
8038,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,長園科
8039,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,台虹
8040,半導體業,0,1,0,0,0,2026-03-05,2026-03-05,九暘
8042,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,金山電
8043,電子零組件業,0,1,0,0,0,2026-03-05,2026-03-05,蜜望實
8044,數位雲端類,0,1,0,0,0,2026-03-05,2026-03-05,網家
8045,通信網路業,1,0,0,0,0,2026-03-05,2026-03-05,達運光電
8046,電子零組件業,1,0,0,0,0,2026-03-05,2026-03-05,南電
8047,其他電子類,0,1,0,0,0,2026-03-05,2026-03-05,星雲
8048,通信網路業,0,1,0,0,0,2026-03-05,2026-03-05,德勝
