stock_id,industry,best_short,best_long,fee_bps,table,test_total_return_strategy,test_total_return_bh,test_outperform,test_sharpe_strategy,test_mdd_strategy,test_excess_return
1725,化學生技醫療,10,20,10.0,price_daily,0.24801262904676613,0.8408304498269747,0,0.25839381470538725,-0.5866776723563836,-0.5928178207802086
1726,化學生技醫療,10,20,10.0,price_daily,-0.14200559990665096,0.08510638297873241,0,-0.2578895287278052,-0.2053221637895829,-0.22711198288538337
1727,化學生技醫療,10,20,10.0,price_daily,2.5019783292507096,2.096428571428567,1,0.6955381972583765,-0.48176933160644253,0.40554975782214253
1730,化學生技醫療,10,20,10.0,price_daily,-0.013044385699853556,-0.1775700934579475,1,0.0552849109401002,-0.38099212443020447,0.16452570775809394
1731,化學生技醫療,10,20,10.0,price_daily,0.11730707117654182,0.7611336032388669,0,0.18238818657658776,-0.2986135713613973,-0.6438265320623251
1732,化學生技醫療,10,20,10.0,price_daily,5.108073487624022,1.5225225225225105,1,0.8663666275648627,-0.4025380217193938,3.5855509651015116
1733,化學生技醫療,10,20,10.0,price_daily,-0.18134903984696027,0.0252525252525182,0,-0.030411140248009776,-0.5236682582983616,-0.20660156509947847
1734,化學生技醫療,10,20,10.0,price_daily,1.3254621903993953,0.5803108808290205,1,0.5745122652163862,-0.5138167990317873,0.7451513095703748
1735,化學生技醫療,10,20,10.0,price_daily,-0.18142465358995752,0.20521172638437335,0,-0.045352063533567036,-0.4595351444476631,-0.38663637997433087
1752,化學生技醫療,10,20,10.0,price_daily,0.5917834225165903,0.20907617504051856,1,0.4087736653466273,-0.3773667890805914,0.38270724747607177
1760,化學生技醫療,10,20,10.0,price_daily,0.16636320376383607,-0.24550898203592764,1,0.23949114775577063,-0.544310127022951,0.4118721857997637
1762,化學生技醫療,10,20,10.0,price_daily,0.6658176648428278,0.07456140350876606,1,0.39896608409240486,-0.43827339580708524,0.5912562613340617
1773,化學生技醫療,10,20,10.0,price_daily,0.22854064250566397,0.6526946107784415,0,0.2488266462386325,-0.35507278704340195,-0.4241539682727775
1776,化學生技醫療,10,20,10.0,price_daily,-0.2019413219222026,-0.006493506493501555,0,-0.026201699305496904,-0.4112185009262955,-0.19544781542870104
1783,化學生技醫療,10,20,10.0,price_daily,1.1274717805275394,0.8488120950324001,1,0.5035833992208258,-0.5444324938710816,0.2786596854951393
1786,化學生技醫療,10,20,10.0,price_daily,0.9034700345241193,0.10839694656488752,1,0.4902363378403496,-0.2636183856432066,0.7950730879592318
1789,化學生技醫療,10,20,10.0,price_daily,-0.6483714607997544,-0.3064182194616918,0,-0.5668780239639609,-0.6935001228437878,-0.3419532413380626
